AIRPORT,DATE,PHASE,FLIGHTS,TOT_TAXI,TOT_REF,TOT_ADD,AVG_ADD
SBRF,2019-04,ARR,3034,20581.05,2349.1928929583605,18231.85710704164,6.009181643718405
SBRF,2019-05,ARR,3158,21741.083333333332,2439.5071515151512,19303.12115151515,6.1163248262088565
SBRF,2019-06,ARR,3189,22859.9,2466.451773272291,20394.99319642468,6.399433070732563
SBRF,2019-07,ARR,3645,26154.766666666663,2815.7072727272725,23339.059393939395,6.403034127281041
SBRF,2019-08,ARR,3447,22342.75,2662.7552727272728,19679.99472727273,5.709310915947992
SBRF,2019-09,ARR,3376,22417.883333333335,2607.9088484848485,19809.974484848484,5.86788343745512
SBRF,2019-10,ARR,3623,24147.633333333335,2803.078663178548,21344.554670154783,5.891403441941701
SBRF,2019-11,ARR,3419,24712.316666666666,2661.9133420536295,22050.40332461304,6.449372133551634
SBRF,2019-12,ARR,3727,21866.633333333335,2895.342288205799,18971.291045127535,5.0902310290119495
SBRF,2020-01,ARR,3951,20100.7,3073.592096795291,17027.10790320471,4.309569198482589
SBRF,2020-02,ARR,3440,17692.583333333332,2661.779100937432,15030.804232395902,4.3694198349988085
SBRF,2020-03,ARR,2526,14797.083333333334,1977.427904948768,12819.655428384563,5.075081325567919
SBRF,2020-04,ARR,580,3306.733333333333,448.3018722476564,2858.431461085677,4.928330105320133
SBRF,2020-05,ARR,777,2542.65,601.1330377152823,1941.5169622847177,2.4987348291952607
SBRF,2020-06,ARR,920,3622.95,710.6860606060606,2912.2639393939394,3.165504281949934
SBRF,2020-07,ARR,1278,5298.533333333334,987.2356363636364,4311.297696969697,3.3734723763456156
SBRF,2020-08,ARR,1475,6084.333333333333,1139.4151515151514,4944.918181818181,3.352486902927581
SBRF,2020-09,ARR,1681,7210.783333333334,1298.5470303030302,5912.236303030303,3.5170947668234995
SBRF,2020-10,ARR,2300,10479.4,1797.6982916939176,8681.701708306082,3.7746529166548184
SBRF,2020-11,ARR,2521,11090.366666666669,1964.7682014388488,9125.598465227818,3.61983279064967
SBRF,2020-12,ARR,3161,14180.283333333333,2441.824606060606,11738.458727272728,3.7135269621236087
SBRF,2021-01,ARR,3355,14453.6,2592.924802267277,11860.675197732722,3.5352236058815865
SBRF,2021-02,ARR,2731,13302.95,2134.4839982559406,11168.46600174406,4.089515196537554
SBRF,2021-03,ARR,2808,14935.866666666669,2169.528444735121,12766.338221931546,4.546416745702118
SBRF,2021-04,ARR,2274,12125.366666666669,1757.8035160235447,10367.563150643122,4.559174648479825
SBRF,2021-05,ARR,2565,12205.633333333331,1981.7494615216915,10223.883871811642,3.985919638133194
SBRF,2021-06,ARR,2935,14374.766666666666,2267.308195334642,12107.458471332026,4.1251987977281175
SBRF,2021-07,ARR,3439,14802.916666666666,2656.705724002616,12146.21094266405,3.531901989724935
SBRF,2021-08,ARR,3407,14923.25,2631.8558787878787,12291.39412121212,3.6076883243945175
SBRF,2021-09,ARR,3334,15489.583333333334,2577.5497658600393,12912.033567473294,3.87283550314136
SBRF,2021-10,ARR,3328,19370.833333333332,2587.707318944844,16783.12601438849,5.043006614900388
SBRF,2021-11,ARR,3058,17137.416666666668,2416.4108079354696,14721.005858731198,4.813932589513144
SBRF,2021-12,ARR,3945,18365.333333333332,3091.89527883148,15273.438054501854,3.8715939301652353
SBRJ,2019-01,ARR,4270,17047.083333333332,2810.7421073242945,14237.037938849848,3.334981948664757
SBRJ,2019-02,ARR,3925,14562.383333333331,2585.5555162250275,12147.580649996791,3.3117722600863666
SBRJ,2019-03,ARR,4187,14112.333333333334,2761.794714728672,11976.353813027918,3.6952649839641833
SBRJ,2019-04,ARR,4194,12099.75,2760.3682235754436,10247.99528323016,3.632752670411258
SBRJ,2019-05,ARR,4230,12543.633333333331,2789.147503809089,10575.285219093035,3.535702179569721
SBRJ,2019-06,ARR,3845,14626.316666666668,2546.553869611745,12276.55273904648,3.4601332409939345
SBRJ,2019-07,ARR,4171,14941.483333333334,2763.718716387542,12178.400282968958,2.9204796841652176
SBRJ,2019-08,ARR,3500,13579.2,2315.767483645162,11263.432516354838,3.2181235761013824
SBRJ,2019-09,ARR,2083,8522.183333333332,1383.0046602721125,7139.833771100436,3.429314971710104
SBRJ,2019-10,ARR,4774,15954.083333333334,3105.0218031851477,12850.332862194518,2.6928610356652385
SBRJ,2019-11,ARR,4630,16477.883333333335,2990.0369699224752,13487.846363410858,2.913141763155693
SBRJ,2019-12,ARR,4940,17827.3,3212.3279555760964,14614.972044423905,2.9584963652679965
SBRJ,2020-01,ARR,5027,18259.05,3294.5135238874477,14965.172142135718,2.9775511623827535
SBRJ,2020-02,ARR,4542,17224.283333333333,2987.726296203126,14237.253749971016,3.1352683880138774
SBRJ,2020-03,ARR,3298,13822.616666666669,2152.984622665494,11671.53904207067,3.542196977866668
SBRJ,2020-04,ARR,433,3199.0333333333333,286.73309779995134,2925.318790084918,7.083096344031278
SBRJ,2020-05,ARR,496,3403.65,328.7647310111508,3078.8824055807745,6.2834334807770915
SBRJ,2020-06,ARR,790,4889.816666666667,526.431759162051,4367.382044096541,5.570640362368037
SBRJ,2020-07,ARR,1169,6991.05,772.1987190649979,6224.058702755617,5.360946341736104
SBRJ,2020-08,ARR,1577,8887.816666666668,1037.1264532949865,7851.325879394846,4.981805761037339
