AIRPORT,DATE,PHASE,FLIGHTS,TOT_TAXI,TOT_REF,TOT_ADD,AVG_ADD
SBKP,2019-05,DEP,4840,67037.03333333334,47187.565534514135,19849.46779881919,4.101129710499833
SBKP,2019-06,DEP,4688,65796.85,45745.61215711367,20051.237842886338,4.277141178090089
SBKP,2019-07,DEP,5018,68863.46666666666,47524.48143764095,21364.057287159805,4.260031363341936
SBKP,2019-08,DEP,4946,65003.73333333333,45181.50467765263,19822.22865568071,4.007729206567066
SBKP,2019-09,DEP,4699,61894.75,43262.725941180805,18632.0240588192,3.965104077212003
SBKP,2019-10,DEP,4862,65192.53333333333,44337.84791086826,20854.68542246507,4.289322382242919
SBKP,2019-11,DEP,4658,65419.7,43927.11656063789,21573.910217504184,4.6385530461200135
SBKP,2019-12,DEP,4670,64706.98333333333,44828.72179363121,19929.95119787761,4.271314015833178
SBKP,2020-01,DEP,4822,70414.36666666667,48157.94450079408,22251.97791374979,4.6185093220734315
SBKP,2020-02,DEP,4472,66397.3,44689.62869374899,21725.971883215956,4.86474963797939
SBKP,2020-03,DEP,3413,44295.76666666667,30702.724839890172,13577.05849344316,3.980374814847013
SBKP,2020-04,DEP,1044,13178.666666666666,9770.47539030582,3408.1912763608457,3.2645510309969787
SBKP,2020-05,DEP,1490,18847.583333333332,14703.803794309182,4142.129539024152,2.7818197038442927
SBKP,2020-06,DEP,1894,24773.616666666665,18413.423803472313,6357.692863194354,3.358527661486716
SBKP,2020-07,DEP,2221,29472.883333333335,21653.772774449673,7809.9272255503265,3.5195706289095656
SBKP,2020-08,DEP,2569,32844.25,23310.53180494197,9501.3848617247,3.6999162234130454
SBKP,2020-09,DEP,2892,38562.28333333333,27369.572385845928,11192.710947487409,3.870232001205881
SBKP,2020-10,DEP,3647,51725.05,34535.35855846394,17138.93212758076,4.704620402849509
SBKP,2020-11,DEP,4124,60759.05,39136.55360726473,21609.39639273527,5.2411827292591004
SBKP,2020-12,DEP,4345,68205.95,44513.0941239594,23691.644957251137,5.456389902637296
SBKP,2021-01,DEP,4447,67758.83333333333,45704.131447077634,22034.568552922367,4.958273751782711
SBKP,2021-02,DEP,3706,52548.61666666667,36222.17025569087,16326.446410975794,4.405409177273555
SBKP,2021-03,DEP,3994,56986.65,39520.047664855985,17459.985668477348,4.3726485520854865
SBKP,2021-04,DEP,3315,41670.38333333333,29125.904009980128,12537.879323353209,3.784448935512589
SBKP,2021-05,DEP,3885,52313.65,36947.413712284,15376.192035593209,3.959874333142727
SBKP,2021-06,DEP,4141,56109.183333333334,38663.89079787634,17417.39253545699,4.209133043851375
SBKP,2021-07,DEP,4492,62276.4,42298.02280890966,19991.29960563421,4.451413851176622
